SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
RIO TEXCALAC ANTES DE LA CONFLUENCIA CON EL RÍO ATENCO,60,190.8,28.4,24000,24000,27.2,1,1.41
PRESA ATLANGA SANTA CLARA OZUMBA (PRESA SAN JOSE ATLANGA 2),12.33,67.04,75,3,3,,,
PRESA ATLANGA CENTRO ORIENTE (PRESA SAN JOSE ATLANGA 7),46,136.63,,210,110,,,
PRESA ATLANGA AEROPUERTO (PRESA SAN JOSE ATLANGA 4),13.67,50.38,56,930,210,,,
PRESA ATLANGA ZACAPEXCO (PRESA SAN JOSE ATLANGA 6),8.33,33.71,12,4600,2400,,,
PRESA ATLANGA LA HERRADURA (PRESA SAN JOSE ATLANGA 3),7.5,35.79,27,230,40,,,
PRESA ATLANGA CORTINA (PRESA DE ATLANGATEPEC 3),8.75,32.88,23,2100,230,,,
PRESA ATLANGA ZAHUAPAN (PRESA SAN JOSE ATLANGA 5),12.67,69.13,14,430,150,,,
AF-2 PTAR DM VILLALTA,33,125.79,1047.1,24000,24000,50.4,1,1
"RA-5 RIO ATOYAC, AGUAS ARRIBA DE LA BARRANCA CRUZTITLA",64,118.71,135.7,24000,24000,26.3,1,1
AF-4 ARROYO ZANJA REAL,37,64.13,11,24000,24000,26.6,1,1
AF-3 ARROYO CAPUENTE,5.33,18.71,13,24000,24000,26.2,1,1
AF-5 RIO SAN IGNACIO,28,41.63,10,24000,24000,26.2,1,1
"RA-7 RIO ATOYAC, ANTES DE LA CONFLUENCIA CON EL RIO XOCHIAC",43,84.13,149.1,24000,24000,26.5,1,9.09
"RA-10 RIO XOPANAC, ANTES DE LA CONFLUENCIA CON EL RIO ATOYAC",1520,3254,162.2,24000,24000,21.7,6.9,52.63
SAN FRANCISCO DE LOS GALLARDO,5.5,43.56,54.9,1607,10,113,1,1
EL CAZADERO,5.2,11.08,56.1,11199,52,13.7,1,1
SANTA AGUEDA-RANCHO SAN PASTOR,2,51.625,10,2400,930,56.4,1,1
ADOLFO RUÍZ CORTÍNEZ,300,750.8,342.857,24000,24000,36.4,5.569,1
SANTA AGUEDA-QUEBRADORA,2,47.041,10,24000,11000,67.8,1,1
RIO CONCHOS ANTES POBLADO SAN FERNANDO,4,10,49,2400,2400,75,1,1
RIO CONCHOS CABECERA MUNICIPAL MÉNDEZ,7,29.935,93,2400,2400,81,1,1
M1 REFERENCIA,,,,,,12.4,1,1
M2 SITIO IMPACTADO,,,,,,10,1,1
M3 SITIO IMPACTADO,,,,,,10,1,1
M4 SITIO CAZONES,,,,,,95.9,1,1
BARRANCA LAS VÍBORAS AGUAS ARRIBA ANTES DEL DERRAME,,,,,,10,,
BARRANCA LAS VÍBORAS SITIO IMPACTADO,,,,,,56.4,,
BARRANCA LAS VÍBORAS AGUAS ABAJO DESPUÉS DEL DERRAME,,,,,,15.6,,
OT ISLA II-310722,,,,,,98.1,1,1
OT VÍA CORTA-310722,,,,,,92.1,1,1
OT ISLA I-310722,,,,,,88.5,1,1
PUENTE PLATANAR,,,,,,68,1,1
PUENTE FUGA-310722,,,,,,43,1,1
PUENTE VILLA SAN MANUEL-310722,,,,,,60.4,1,1
OT EL MANGO-310722,,,,,,94.3,1,1
AGUAS ARRIBA,,,,,,99.3,,
AGUAS ABAJO,,,,,,100.7,,
RÍO SABINAS AGUAS ABAJO DE LA DESCARGA,,41,,3873,,28,,1
RÍO SABINAS AGUAS ARRIBA DE LA DESCARGA,,68,,24196,,72,,1
PLAYA AZUL,,,,,,,,
PLAYA BRASIL,,,,,,,,
PUNTA CONEJO,,,,,,,,
SANTIAGO ASTATA,,,,,,,,
BARRA DE LA CRUZ,,,,,,,,
CHAHUÉ,,,,,,,,
BOCANA,,,,,,,,
HUAMELULA,,,,,,,,
AGUAS ARRIBA DEL SITIO DEL DERRAME,,,,,,71.2,,
SITIO DEL DERRAME,,,,,,74.4,,
CANAL DE AGUAS PLUVIALES,,,,,,53.2,,
CANTÓN CANDELARIA,,,,,,79.4,,
ARROYO SAN ANTONIO ANTES DEL COZALAPA,,,,,,87.2,,
SITIO 3 AGUAS ARRIBA,,,,,,74.8,,
SITIO 1 (LUGAR DE CONTAMINACION),,,,,,72.1,,
SITIO 2 (AGUAS ABAJO),,,,,,64.1,,
ARCO SAN NICOLAS TOTOLAPAN,224.4,435.49,113.85,25750000,21045000,,,
BALANDRA Y YATE HUNDIDO,,,,3,3,,,
RÍO ESLAVA,35.2,35.2,10,28510000,27550000,,,
"RÍO AMAJAC, BOCA DE LEÓN.",2.46,10,42,,,,,
"RÍO AMAJAC, CAÑITAS.",2.8,10,32,,,,,
PUENTE AGUAS ABAJO (DEPORTIVA),,19.07,,,,98.5,,1
BALANDRA A,,,,,,,,
ENTRE BALANDRA B Y TECOLOTE SUR,,,,,,,,
SITIO,,,,,,99.4,,
TECOLOTE SUR,,,,,,,,
LA CURVA,2,10,10,473,3,45.4,1,1
LOURDES M2,2,10,10,86,3,53.5,1,1
RÍO BACANUCHI LA TRAMPA,2,10,88.5,1658,1274,90,1,1
BAMORI RÍO SONORA,9.7,344.74,7583.3,24196,14136,83.6,1,1
TAJO DE MANAMICHI,2,10,10,8164,272,59,1,1
BAVIÁCORA RÍO SONORA,2,10,152,2046,269,98.2,1,1
LA CAPILLA RÍO SONORA,8.2,29.26,560.7,8300,620,94,1,1
EL MOLINOTE RÍO SONORA,4.9,16.72,535.3,6200,1070,93.7,1,1
LA AURORA RÍO SONORA,2,10,136,663,323,104.9,1,1
LA LABOR RÍO SONORA,7.9,10,151.8,1500,450,100.2,1,1
SAN RAFAEL DE URES RÍO SONORA,15.3,24.13,6014,120330,22470,83.8,1,1
EL ORÉGANO RÍO SONORA,15.3,26.62,6042,155310,22470,88.3,1,1
VASO 1,7.8,40.92,73.5,52,3,,,
VASO 2,4.4,17.64,57.1,41,10,,,
PRESA MADIN,,,,46000,,,,
SISTEMA LACUSTRE EJIDOS DE XOCHIMILCO Y SAN GREGORIO ATLAPULCO 2,47.04,59.02,16,2400,1100,,,
SISTEMA LACUSTRE EJIDOS DE XOCHIMILCO Y SAN GREGORIO ATLAPULCO 1,323.33,441.38,44,210,120,,,
LAGO NABOR CARRILLO 1,494,639.15,360,1100,1100,,,
LAGO NABOR CARRILLO 2,420,553.32,320,460,460,,,
RIO BUEN AVENTURA,258.7,324.15,156,2400,2400,10,1,4.35
CUARTO DINAMO,3.385,16.3548015,10,12.75,3,97.8,1,1.42
PRESA MADIN 1,10.355,30,11.5,3505.5,2440.5,,,
PRESA MADIN 2,7.01,17.97,17.5,3937.5,2072,,,
PRESA MADIN 3,2,10,10,1187,435,,,
A.A DE LA PRESA MADIN,12.4,21.1,18.2,24196,24196,91,1,1
A.A. PRESA MADIN,51.5,119.79,22.5,24196,24196,10,1,1.57
SAN PEDRO APATLACO,,,,,99315.75,,,
LAGO DE TEQUESQUITENGO LA BOTA,2,27.63,10,,10,,,
LAGO DE TEQUESQUITENGO - REMANZO,2,34.53,10,,6,,,
LAGO DE TEQUESQUITENGO - TEQUES CLUB,2,20.72,10,,3,,,
LAGO DE TEQUESQUITENGO - PUEBLO,2,20.72,10,,3,,,
LAGO DE TEQUESQUITENGO -MARINA,2,20.72,10,,9,,,
LAGO DE TEQUESQUITENGO - CLUB NAUTICA,2,27.63,10,,8,,,
LAGO DE TEQUESQUITENGO -EL REGAÑON,2,20.72,10,,8,,,
LAGO DE TEQUESQUITENGO - CENTRO NORTE,2,27.63,10,,3,,,
LAGO DE TEQUESQUITENGO - CENTRO NOROESTE,2,34.53,10,,3,,,
CARCAMO TETLA,,,10,,40,,,
CARCAMO 5 DE MAYO,,,10,,30,,,
BARRANCA OZUMBA,909.91,1622.54,640,,6000,,,
POZA AZUL - LAS ESTACAS,,,,,24,,,
ARROYO LAS ESTACAS (ASOLEADERO),,,,,7,,,
BORBOLLON - LAS ESTACAS,,,,,24,,,
ARROYO LAS ESTACAS - SALIDA,,,,,17,,,
ALBERCA REDONDA,,,,,40,,,
ARROYO LAS ESTACAS DESPUES PTAR,,,,,9,,,
PRESA DE COINTZIO,,10,10,,,,1,1
PRESA CANAL PERRITOS,,10,,4000,,,,
VADO BRISAS,,,,,985.75,,,
R1 RIO APATLACO  ABAJO  CHALCHIHUAPAN,2,10,16.1,1210,50226,86.8,1,1
R5B RIO APATLACO ANTES ARROYO CHAPULTEPEC,8.46,19.88,10,24196,312098,84.4,1,1
R5C RIO APATLACO DESPUES ARROYO CHAPULTEPEC,7.91,20.725,10,24196,6512098,82,1,1
R13 RIO APATLACO ANTES 9-DERIVADORA,7.935,11.945,12.05,15531,20350.5,89.7,1,1
RIO APATLACO ARRIBA PTAR EL RAYO,4.74,10,10,562098,24196,88.1,1,1
RIO APATLACO ABAJO PTAR EL RAYO,4.32,21.605,10,16598,24196,84.3,1,1
BARRANCA PUENTE BLANCO ZAPATA,36.615,96.28,28,60075000,150000,47.5,,
B. GACHUPINA-LAS FUENTES,120.5,164.755,13.5,5.5E+11,150000,100.5,,
R2 RIO APATLACO ANTES DESCARGA MUNICIPAL TETELA,2,10,10,2359,1259,87.3,1,1
"ECCACIV, S.A. DE C.V. (AGUAS ARRIBA)",21.4,75.64,14,46000000,26500000,76.6,,
"ECCACIV, S.A. DE C.V. (AGUAS ABAJO)",26.65,102.1,20,240000,20120000,93,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 1,2,89.88,32,390000,390000,,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 2,2,10,10,930000,930000,,,
LAGUNA DE HUEYAPAN (EL TEXCAL) 3,2,14.98,10,210000,210000,,,
R6 RIO APATLACO  AGUAS  ABAJO  2   DERIVADORA,4.74,12.66,10,24196,24196,80.7,1,1
BARRANCA APANQUETZALCO,99.835,222.08,60,43,57.5,11.9,,
RIO YAUTEPEC - CENTRO,2,32.8915,10,64,32,68.5,,
R3-B RIO APATLACO ANTES CARCAMO DE SAN ANTON,15.3,38.055,10,24196,104198,87,1,1
RIO CUAUTLA - YECAPIXTLA,10.535,104.525,17,93000,49955,48.7,,
BARRANCA SANTA MARIA,7.23,76.355,10,24000,2240.75,60.2,,
"BURLINGTON YECAPIXTLA, S.A. DE C.V. (AGUAS ARRIBA)",3.74,10,10,,10000,,,
"BURLINGTON YECAPIXTLA, S.A. DE C.V. (AGUAS ABAJO)",5.1,144,26,,1000,,,
RIO CUAUTLA ARRIBA PTAR CUAUTLA,4.23,10,10,11500375000,11500000468,78.5,,
RIO CUAUTLA ABAJO PTAR CUAUTLA,6.27,75.54,20,1.2045E+12,4500040000,64.5,,
ARROYO POZA HONDA ARRIBA R. APLATACO,7.445,29.24,13.5,46500046500,46500005500,75.1,,
BARRANCA EL HOSPITAL,4.93,37.77,24,,160000,57.2,,
RIO CUAUTLA - AYALA,7.95,64.8,14,24000000000,12000115000,70.3,,
R3-C RIO APATLACO DESPUES DEL CARCAMO DE SAN ANTON,15.495,23.12,10,24196,132098,91.7,1,1
RIO CUAUTLA-PAPAYOS,10.32,38.585,52,9300,184650,56.7,,
RIO CUAUTLA - SAN VICENTE,2.78,24.425,30,11500000200,23000000000,51,,
RIO CUAUTLA -  CHINAMECA,2.75,10,32,19500000450,39000000000,50.3,,
PUENTE TEMIXCO,7.685,18.145,10,24196,262098,81.9,1,1
RIO YAUTEPEC- TLAQUILTENANGO,3.23,18.79,21.5,75000,11635,69.6,,
RIO CUAUTLA-TLAQUITENANGO,7.51,38.21,14.5,230200,150000,96.4,,
RIO YAUTEPEC-PEDRO AMARO,4.655,11.845,41,120000,11570,60,,
RIO APATLACO-TLATENCHI,6.835,10,11.45,24196,256298,89.7,1,1
RIO YAUTEPEC ABAJO PTAR JOJUTLA,4.97,19.96,41,150000,34500,58.8,1,1
APATLACO ABAJO PTAR ZACATEPEC,3.42,11.945,10.55,24196,30598,86.6,1,1
R12C RIO APATLACO DESPUES BARRANCA POZA HONDA,11.665,13.895,17.25,24196,12598,68.7,1,1
R12 RIO APATLACO ANTES DESCARGA  TETELPA,2,10,24.9,15531,29332,89.1,1,1
APATLACO ABAJO PTAR CHIPITLAN,4.815,20.01,10,24196,162098,86.2,1,1
RIO TETLAMA ANTES RIO APATLACO,2,10,12.1,9804,1968,88.2,1,1
R10E RIO APATLACO DESPUES ARROYO PALO ESCRITO,3.49,10,13.7,562098,24196,70.1,1,1
R10D RIO APATLACO ANTES ARROYO PALO ESCRITO,3.665,10,10,49598,24196,76.1,1,1
RIO APATLACO-XOCHITEPEC,5.08,10,10.1,24196,23598,81.1,1,1
R9B RIO APATLACO DESPUES DE LA CASCADA REAL DEL PUENTE,5.84,12.115,10,24196,41598,85.8,1,1
R9 RIO APATLACO  ANTES  DE LA CASCADA  REAL  DEL PUENTE,7.74,10,16.85,24196,40098,91.8,1,1
ARROYO PANOCHERAS AGUAS ARRIBA RIO APATLACO,15.15,89.86,43.55,31598,24196,80.6,1,1
R8B RIO APATLACO ANTES ARROYO PANOCHERAS,5.77,15.69,12.55,49598,24196,87.9,1,1
BARRANCA GACHUPINA ABAJO PTAR GACHUPINA,88.7,143.345,13.5,119000,210000,75.1,,
LAGO DE TEQUESQUITENGO (ENTRADA NORTE),5.72,30.595,10.5,43,24,,,
TEQUESQUITENGO (AL CENTRO LAG),5.36,23.45,10.5,23,3.5,,,
LAGO DE TEQUESQUITENGO - 3,6.02,23.925,10,75,11.5,,,
LAGO DE TEQUESQUITENGO - 2,7.94,24.64,10,9,7.5,,,
LAGO DE TEQUESQUITENGO - SALIDA,5.42,20.355,10,23,15,,,
LAGO DE TEQUESQUITENGO - 1 (NW),5.06,29.405,10,23,6.5,,,
TEMBEMBE,8.99,22.2,10,93000,64000,47.5,,
CHALMA,2,10,10,150000,75000,44.1,,
CHALMA-TEMBEMBE (EL COCO),,,,,,71.3,,
BARRANCA PUENTE BLANCO ABAJO PTAR,5.885,13.075,10,12098.75,24196,49.6,1,1
PUENTE LA FUNDICION,2.03,10,10,240000,120000,80.2,,
AMACUZAC,2,10,44,210000,93000,89.4,,
RIO CHALMA - TETECALA,4.53,22.47,40,640000,640000,92.3,,
TEMBEMBE - MAZATEPEC,9.19,22.2,10,240000,120000,45.7,,
COATETELCO (AL CENTRO LAGUNA),19.5,52.53,24,230000,230000,,,
PRESA EL RODEO-OBRA DE TOMA,10.43,44.94,10,1200000,1200000,,,
APATLACO ARRIBA PTAR CHIPITLAN,5.085,27.37,10,24196,67098,89.3,1,1
RIO CHALMA COATLAN DEL RIO,4.93,74.9,56,280000,280000,90,,
RIO TLAXIACO ABAJO PTAR,19.7,83.7,18,64,23,20.1,,
RIO SALADO-TEZOATLAN,2,10,44,750000,750000,68.1,,
PRESA YOSOCUTA 1 (CORTINA),2,91.31,10,9300,9300,,,
PRESA YOSOCUTA 3 (CENTRO),2,53.26,10,1200,1200,,,
VASO PRESA YOSOCUTA OBRA DE TOMA,7,30.44,18,4600,4600,,,
PRESA YOSOCUTA 5 (S-E),2,22.83,10,4,4,,,
PRESA YOSOCUTA 4 (INFLUENTE),5.18,91.31,10,240,240,,,
RIO MIXTECO (ABAJO PTAR),89,167.4,320,210,210,71.5,,
RIO COYCOYAN-CALIHUALA,7.067,104.9,162,43000,43000,61.8,,
RIO MIXTECO SAN FRANCISCO PAXTLAHUACA,74,104.86,200,46000,46000,61.4,,
RIO MIXTECO ABAJO PTAR TAMAZULAPAN,2,10,14,43,14,50.2,,
PRESA CAYEHUACAN CORTINA,2,29.96,10,7000,7000,,,
PRESA LOS CARROS OBRA DE TOMA,2,22.47,16,23000,23000,,,
PRESA ABREVADERO,23,89.88,24,7000,7000,,,
RIO MIXTECO HUAJOLOTITLAN,2,22.83,10,11000,11000,54.2,,
RIO MIXTECO - MARISCALA DE JUAREZ,50.6,89.99,202,460000,460000,59.3,,
ENTRADA PLANTA POTABILIZADORA SAPAHUA,2,68.48,10,11000,2400,53.9,,
SALIDA PLANTA POTABILIZADORA SAPAHUA,2,22.83,10,43,4,60.1,,
AGUAS ARRIBA DE LA DESCARGA DEL RASTRO,2,15.22,10,2400,2400,78.4,,
AGUAS DEBAJO DE LA DESCARGA DE LA PTAR.,19.1,60.87,10,2100,2100,69.7,,
PTAR. SAPAHUA  ENTRADA,16.8,60.87,82,43000,43000,12.4,,
PTAR. SAPAHUA  SALIDA,19.4,60.87,10,1500,1500,40.7,,
EL PALMITO,2,10,10,583,31,92.2,1,1
RODEO,6.8,10,111.2,24196,5794,77.8,1,1
AGUSTIN MELGAR,2,10,10,3255,31,92.1,1,1
PARQUE ESTATAL CAÑON DE FERNANDEZ 1,2,10,11.1,4352,3,34.4,1,1
PARQUE ESTATAL CAÑON DE FERNANDEZ 3,2,10,11.2,1597,3,88.8,1,1
PARQUE ESTATAL CAÑON DE FERNANDEZ 2,2,10,10,4360,3,88,1,1
LA FLOR,2,10,22.6,3076,96,96.4,1,1
PRESA MALPASO NO 1 CHIAPAS ,11.28,20.3,10,93,93,,,
PRESA MALPASO NO 2 CHIAPAS ​,10.32,22.66,10,23,9,,,
MARIA EUGENIA,30.54,45.5,14,93,4,71.5,1,1
PARQUE DE ORIENTE,31.14,49.98,32,2400,2400,18.3,1,1
PTAR PASO LIMON  AGUAS ABAJO,44.04,55.69,48,460,460,14.3,1,1
AGUAS ABAJO 100M DESPUES DE LA DESCARGA DEL RIO SABINAL,16.26,21.96,36,2400,460,56.2,1,1
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,11.52,21.47,44,2400,240,55,1,1
CIUDAD DEL AGUA,15.96,29.77,48,1100,240,37.1,1,1
P.M.E.G.B. AGUAS ABAJO 100 M DESPUES DE LA DESCARGA,18.96,32.21,32,1100,1100,46.2,1,1
PTAR CHIAPA DE CORZO 100 M A.A. DESCARGA,31.08,44.41,186,2400,2400,32.6,1,1
RIO GRIJALVA 22,23.88,30.74,12,2400,2400,30.5,1,1
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),25.26,37.13,136,1100,1100,64.2,1,1
RIO GRIJALVA 21,20.22,31.72,20,1100,1100,32,1,1
PUENTE SANTO DOMINGO,5.46,24.75,88,1100,240,76.2,1,1
RIO SUCHIAPA 4,28.44,31.42,122,150,43,79.3,1,1
RIO SUCHIAPA 1,25.62,69.02,214,1100,23,79.1,1,1
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),11.49,23.8,52,2400,210,76.5,1,1
RIO GRIJALVA 3,16.47,27.61,100,460,460,70.2,1,1
RIO GRIJALVA 20,15.36,24.75,272,43,43,72.1,1,1
AGUAS ABAJO FRENTE A LA CORTINA PRESA LA ANGOSTURA,16.89,19.52,14,93,93,20.1,1,1
PRESA LA ANGOSTURA 1,6.12,19.52,14,23,23,,,
PRESA LA ANGOSTURA 5,12.54,23.32,10,9,3,,,
RIO SAN VICENTE 5,16.86,68.07,14,20,3,57.6,1,1
RIO SAN VICENTE 3,8.58,28.56,16,93,28,58.5,1,1
RIO SAN VICENTE 2,28.92,66.64,20,20,15,54.8,1,1
RIO SAN VICENTE 1,25.92,32.21,50,23,23,47.3,1,1
RIO SAN VICENTE 0,30.42,67.59,14,28,15,55.4,1,1
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 8,27.9,37.44,20,3,3,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 6,29.28,37.92,34,7,7,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 7,30.72,34.56,26,15,9,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 5,28.14,31.68,26,43,15,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 3,13.77,23.04,14,120,15,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 4,12.09,23.52,10,15,3,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 2,14.34,29.76,14,3,3,,,
PARQUE NACIONAL LAGUNAS DE MONTEBELLO 1,12.57,23.04,12,3,3,,,
RIO GRIJALVA 2(25),19.62,27.33,12,240,240,76.9,1,1
RIO GRIJALVA 26,52.81,69.3,1240,2400,1100,83.9,1,1
PRESA LA ANGOSTURA 2,11.73,22.85,14,4,4,,,
PRESA LA ANGOSTURA 4,12.51,19.52,10,3,3,,,
PRESA LA ANGOSTURA 3,10.62,21.9,10,3,3,,,
RIO SAN VICENTE 4,14.76,29.51,14,9,3,58.3,1,1
SUMIDERO,43.08,51.3,72,4,3,19.4,1,1
RIO FOGOTICO,40.08,45.5,66,1100,9,91.1,1,1
HUMEDALES DE MONTAÑAS LA KISST 1,30.6,44.04,18,210,210,18.9,1,1
HUMEDALES DE MONTAÑAS LA KISST 2,31.26,45.01,28,460,15,39.1,1,1
RIO FOGOTICO AGUAS ABAJO DEL RIO AMARILLO,53.4,64.37,22,15,3,83.8,1,1
RIO AMARILLO,41.28,48.4,104,210,15,90.6,1,1
PARQUE ECOLOGICO OSUMACINTA,14.76,20.01,14,75,39,,,
PRESA CHICOASEN 2,16.29,22.45,12,15,15,,,
C.H. CHICOASEN AGUAS ARRIBA,19.92,26.35,16,28,20,,,
PARQUE ECOLOGICO AMIKUU,15.21,27.61,12,23,9,,,
FALLA MUÑIZ,22.32,29.51,12,23,23,,,
ARBOL DE NAVIDAD,20.28,24.89,26,43,43,92.3,1,1
MIRADOR LA ATALAYA,17.16,27.82,22,1100,240,65.4,1,1
CAÑON DEL SUMIDERO ENTRADA,17.94,22.94,48,1100,210,62.1,1,1
ARROYO SAN AGUSTIN A.A. DEL RIO SABINAL,15.99,24.28,14,150,75,58.4,1,1
C.H. CHICOASEN (FTE.  A LA CORTINA),54.12,73.2,12,460,43,,,
RIO GRIJALVA AGUAS ABAJO CHIACOSEN,15.69,22.37,56,2400,2400,62.3,1,1
DESCARGA RIO HONDO,20.7,28.79,10,43,43,,,
RIO GRIJALVA 9,26.76,34.46,24,43,23,112.4,1,1
RIO GRIJALVA 8,15.3,20.94,32,2400,2400,66.1,1,1
RIO GRIJALVA 7,20.88,27.38,20,210,120,81.3,1,1
C.H. NETZAHUALCOYOTL A.A. APICPAC,11.52,20.3,10,11,7,,,
PRESA NEZAHUALCOYOTL 3,10.2,21.71,10,23,4,,,
C.H.NETZAHUALCOYOTL A.M. A 12 KM DE CRIADERO DE PECES,16.2,25.02,12,43,43,,,
PRESA NEZAHUALCOYOTL 5,15.84,23.13,10,2400,460,,,
C.H.NETZAHUALCOYOTL FTE. A LA CORTINA,16.65,25.49,12,93,43,,,
PUENTE RAUDALE DE MALPASO (65),15.78,26.9,10,15,9,65.6,1,1
PRESA NEZAHUALCOYOTL 2,11.46,22.18,10,4,3,,,
PRESA NEZAHUALCOYOTL 1,49.8,55.22,376,2400,1100,,,
LAGUNA MAR MUERTO 5,,,22,240,,,,
LAGUNA MAR MUERTO 1,,,41,2400,,,,
LAGUNA LA JOYA 5,,,19,23,,,,
LAGUNA LA JOYA 6,,,41,2400,,,,
SISTEMA ESTUARINO PUERTO ARISTA 1,,,19,9,,,,
SISTEMA ESTUARINO PUERTO ARISTA 2,,,18,150,,,,
R. SANTO DOMINGO (HERMENEGILDO GALEANA),28.5,32.37,216,2400,1100,63.8,1,1
LAGUNA MAR MUERTO 7,,,21,2400,,,,
LAGUNA MAR MUERTO 8,,,28,15,,,,
ROMULO CALZADA,28.2,32.57,26,2400,2400,84.6,1,1
PRESA PEÑITAS 2,29.46,49.95,18,93,93,,,
AREA DE PROTECCION DE FLORA Y FAUNA NAHA Y METZABOK 3,12.75,19.36,24,240,93,,,
RIO USUMACINTA 9,15.42,23.23,190,2400,2400,68.9,1,1
RIO GRIJALVA 1,15,29.77,904,2400,150,84.3,1,1
ESTERO DE SAN SIMON,23.58,37.58,32,1100,1100,,,
RIO COATAN 5,51,62.46,,460,23,94.7,1,1
RIO COATAN,30.36,51.73,236,28,28,87.6,1,1
RIO COATAN 7,40.32,52.7,32,1100,240,79,1,1
RIO COATAN 2,29.58,44.41,194,1100,460,86.2,1,1
RIO COATAN 3,15.99,31.72,10,93,23,85.2,1,1
RIO SUCHIATE 2,24.66,32.7,22,43,43,75.2,1,1
RIO SUCHIATE 1,29.1,37.09,690,1100,1100,76.8,1,1
RIO SUCHIATE 4,31.32,49.29,494,460,150,74.3,1,1
RIO SUCHIATE,29.76,46.36,118,2400,460,87.2,1,1
"DESEMBOCADURA DEL RIO SUCHIATE SEG 74, 2 ISA8",25.26,35.14,40,2400,1100,76.3,1,1
ZONA SUJETA A CONSERVACION ECOLOGICA CABILDO-AMATAL 1,60.48,75.64,16,75,75,,,
RIO SUCHIATE 3,32.04,45.87,10,460,240,87.8,1,1
RIO GRIJALVA 10,18.06,21.6,14,2400,460,78.3,1,1
PRESA PEÑITAS 1,10.05,18.18,12,43,15,,,
HUMEDALES LA LIBERTAD 3,2,25.08,10,110,3,119.8,1,1
HUMEDALES LA LIBERTAD 2,2,12.54,10,305,3,102,1,1
HUMEDALES LA LIBERTAD 1,2,10,10,613,85,50.8,1,1
PUENTE MULUMÍ,12.15,19.04,70,150,93,80.7,1,1
ARROYO SABINAL,48,61.4,34,23,3,90,1,1
PUENTE,30.78,44.74,58,2400,1100,85.2,1,1
RÍO EL TABLÓN I,13.47,22.37,172,460,43,71.3,1,1
RÍO EL TABLÓN II,30.24,40.94,328,2400,2400,86.1,1,1
RÍO EL TABLÓN III,19.08,25.7,122,,1100,90.5,1,1
PEÑITAS 4,11.4,20.33,12,23,4,,,
PEÑITAS 5,13.83,26.62,12,93,43,,,
PEÑITAS 6,9.84,19.36,12,150,20,,,
MALPASO 1,15.06,24.54,10,75,75,,,
MALPASO 2,20.04,29.26,10,93,21,,,
MALPASO 3,12.39,18.41,10,15,9,,,
MALPASO 4,9.72,17.94,10,23,23,,,
PUENTE REMOLINO. PUNTO DE FUGA (ABAJO).,2,10,,90,,,,
PUENTE REMOLINO.(ARRIBA),2,10,,390,,,,
PUENTE REMOLINO CARCAMO P31.,2,10,,210,,,,
PREDIO LA BUGAMBILIA,2,10,,240,,,,
LA CONCEPCIÓN,2.19,10,,15.75,,,,
PIEDRAS NEGRAS,7.8,76.42,,640,,,,
LAS MONJAS,,,,230,,,,
COL. SEIS DE ENERO,,,,430,,,,
MARIANO ESCOBEDO,,,,930,,,,
VENERO LOS BERROS,,,,230,,,,
XALAJAPA,,,,6550,,,,
IXHUATEQUILLA,,,,90,,,,
ARROYO CHICO ANTES CONFLUENCIA. LOS PESCADOS,,10,,430,,,,
PUENTE LA HAMACA,,10,,430,,,,
PLAYA ARROYO DE LISA. APOYO ADMINISTRACIÓN LABORATORIO NACIONAL DE REFERENCIA .,,10,,,,,,
LAS MONJAS,,,,160,,,,
COL. SEIS DE ENERO,,,,80,,,,
,3.17,16.1,,669,,,,
UBERO OAXACA,4.95,361.76,,,,,,
XALAJAPA,,,,4,,,,
RIO COATZACOALCOS (SUCHILAPAN),2,10,32,24196,1112,94.4,1,1
RIO COATZACOALCOS (REF CHIQUITO),5.2,10,50.7,6867,298,81.6,1,1
ARROYO GOPALAPA,4.58,26.75,12.8,12033,2282,10.2,1,1
ARROYO TEAPA (REFERENCIA),6.36,10,10,2046,480,55.6,1,1
RIO COATZACOALCOS (NANCHITAL),2,17.47,10,256,75,66.3,1,1
SAN ANTONIO II,2.71,38.71,13,24000,24000,81.1,1,1
BY PASS,350,859.37,395.5,24000,24000,,1,11.76
CAPILLA CARLOTA,2.57,40.79,102,24000,24000,95.2,1,1
CD. MENDOZA,2,26.21,13,1500,280,93,1,1
CAMPO CHICO,18,75.79,54,24000,24000,56.1,1,1
CUICHAPA AGUAS ARRIBA,3.33,84.13,26,430,230,40.6,1,1
