SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
AF-1 RIO CHIQUITO,540,895.88,440,24000,24000,,1.63,1
"RA-8 RIO XOCHIAC, AGUAS ARRIBA DE LA CONFLUENCIA CON COLECTOR EL CARMEN",760,1426.06,500,2400,230,,9.17,13.51
BARRANCA HONDA,390,890.8,190,24000,24000,12.6,1.76,19.61
ANTES DE LA CONFLUENCIA CON EL RIO ATOYAC,173.33,405.08,91.1,24000,24000,10,1.08,11.9
RQ13 AGUAS ABAJO DEL DREN  LA CULEBRA,294,5200,40.7,2419600,2419600,10,1.92,15.63
"KIMBERLY CLARK DE MEXICO, S.A.B. DE C.V. (AGUAS ABAJO)",182,721.67,504,241960,43520,,2.73,17.24
TLAPALAC ANTES DE CONFLUENCIA CON RIO ATOYAC,220,350.8,81.8,24000,24000,25.6,3.03,4.24
BARRANCA SAMBRANO AGUAS ABAJO DESCARGA POLAQUIMIA,220,530.8,100,24000,11000,26.6,1.52,17.24
"RA-10 RIO XOPANAC, ANTES DE LA CONFLUENCIA CON EL RIO ATOYAC",1520,3254,162.2,24000,24000,21.7,6.9,52.63
ADOLFO RUÍZ CORTÍNEZ,300,750.8,342.857,24000,24000,36.4,5.569,1
ESCAMELA (FIRIOB),640,1181.6,210.8,24000,24000,,1.79,24.39
MARTINEZ DE LA TORRE (CITROSOL),780,1581.6,65.7,11000,2100,10,1.4,13.51
PUENTE TEAPA I (ZONA INDUSTRIAL),4.38,58.69,14.8,24196,3,81.3,2.09,1
ARROYO EL AHOGADO PUENTE CARRETERA A CHAPALA,62.25,181.615,108.45,1221898,1221898,27.5,2.85,4.63
ARROYO LA LAJA ANTES DEL RIO SANTIAGO,12,49.845,170.95,133078,98743,60.6,2.54,1
CANANEA,5.26,20.26,75.4,20,10,91.3,2.51,1
SAN ANTONIO DE LA CAL 1,53.33,124.54,57.9,210,150,10,1.76,1
RÍO ESLAVA 2,386,796.11,157.15,480420980,19505980,10,2.63,25.64
PLANTA SUR,22.1,31.26,17.5,24196,24196,67.4,4.83,1.03
"GENERAL MOTORS DE MEXICO, S.A. DE C.V. (A) (AGUAS ABAJO)",131.25,231.23,42.6,2419600,2419600,,1.6,1.95
"GENERAL MOTORS DE MEXICO, S.A. DE C.V. (C) (AGUAS ARRIBA)",94.5,209.33,28.1,24196,24196,17.5,1.48,1.53
LA CIENEGA,2,10,10,3,3,97.1,2.24,1.4
ACEQUIA GRANDE,79.5,239.25,45.1,24196,24196,10,1,5.03
EMBOTELLADORA GUADIANA S.A. DE C.V. (AGUAS ABAJO),120,195.85,33.8,24196,24196,14.5,1.44,3.98
TOLUCA ORIENTE  (A) AGUAS ARRIBA,150,384.25,38.6,2419600,2419600,10,2.02,32.26
PUENTE CARRETERA TOLUCA-NAUCALPAN,95.4,116.22,44,2400,2400,10,1.21,8.2
TOLUCA NORTE  (A) AGUAS ARRIBA,176.25,264.41,105,2419600,2419600,10.8,1,7.63
TOLUCA NORTE  (A) AGUAS ABAJO,123.75,187.64,70.4,241960,241960,,1,2.12
PUENTE CARRETERA TOLUCA-TEMOAYA,65,146.9,105.8,241960,241960,10,1,2.54
RIO LERMA 54,98.2,141.42,140,2400,1100,10,1.2,5.15
RIO LERMA 4,65.52,120.33,344,2400,240,12,1.28,5.88
RIO LERMA 43,54,93.48,148,2400,460,22.8,1.18,4.88
CERRO BLANCO,73,341.79,241.5,547500,517200,95.5,1,1.96
RIO LERMA 27,95.5,146.38,206.5,241960,241960,10,1,1.65
SAN GUILLERMO (DESEP.RIO GUANAJUATO),77.5,145.36,309.5,241960,241960,13.9,1,1.48
CERRO BLANCO DE MANCERA,187.5,317.44,758,24196,24196,10,1,1.14
RT-9 RIO TURBIO-PUENTE RIO TURBIO (T. BLANCAS),284.75,388.72,784,1413600,1413600,10,1,7.69
RT-4 RIO TURBIO-ESTANCIA DE VAQUEROS,105.5,1190,239.5,2419600,2419600,10,1,100
AF-3 ARROYO HONDO-A.A. RIO TURBIO,213.75,3253.75,1207,241960,241960,19.6,2.49,15.38
LEON  (A) AGUAS ABAJO,134,1731.5,479,241960,241960,20.9,2.55,31.25
AF-4 RIO SANTIAGO-A.A. RIO TURBIO,106.5,466.75,65.4,2419600,2419600,10,1,2.16
RT-6 RIO TURBIO-PASO DE OVEJAS,100.5,726.75,177.5,2419600,2419600,13.2,3.98,24.39
RIO GUANAJUATO,144.25,196.87,104.2,96000,35500,10,1,5.81
RT-8 RIO TURBIO-LAS ADJUNTAS,113,197.38,100.6,461100,115300,10,1,1.68
RT-7 BIS CANAL ISABELOTA EN MARAVILLAS,488,614.87,88,24196,24196,,1,19.61
ACOPINALCO,9.3,387.44,48,24196,24196,10,1,2.2
PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,113.33,259.37,172.7,24000,24000,18.3,1.19,28.57
DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,160,382.23,367.7,24000,24000,13.4,1.77,90.91
ER7 RIO ALSESECA ANTES DEL COLECTOR SUBTERRÁNEO A PTAR ALSESECA SUR,339,711.44,163.465,24000,24000,12.7,1.63,12.82
BARRANCA SAN DIEGO LOS ALAMOS,380,790.8,132.3,24000,24000,11.1,1.86,25
ER4 BARRANCA MANZANILLA,660,1284.46,75.5,24000,24000,13.1,1.27,37.04
ER3 BARRANCA SAN ANTONIO AGUAS ARRIBA DE BARRANCA MANZANILLA,373.33,822.23,81.5,24000,24000,17.6,2.66,8.13
ER1 BARRANCA SAN ANTONIO AGUAS ARRIBA DE COLECTOR INDUSTRIAL RESURRECCION,680,1027.31,80,24000,24000,10,2.75,25.64
ER5 BARRANCA MICXATLALT,240,590.8,82.1,24000,24000,13.7,1.28,20
AGUAS ABAJO DE LA DESCARGA TEXTIL ZALDO,76.67,202.23,122.6,24000,24000,19.7,1,8.2
LA AUTOPISTA P1 (24),193.33,500.03,416.7,11501200,930,12.3,5.38,1.38
AGUAS ABAJO DEL COLECTOR PANZACOLA,136.835,272.635,119.285,4651200,2100,11.7,1,10.31
"RA-8 RIO XOCHIAC, AGUAS ARRIBA DE LA CONFLUENCIA CON COLECTOR EL CARMEN",760,1426.06,500,2400,230,,9.17,13.51
RIO RABANILLO,370,601.86,75.3,10512000,11000,16.1,1,2.47
BARRANCA HONDA,390,890.8,190,24000,24000,12.6,1.76,19.61
ANTES DE LA CONFLUENCIA CON EL RIO ATOYAC,173.33,405.08,91.1,24000,24000,10,1.08,11.9
RIO XOCHIAC AGUAS ABAJO DEL COLECTOR EL CARMEN CONFLUENCIA CON RIO XOCHIAC,460,796.51,136.8,24000,24000,19.7,1,12.5
RIO XOCHIAC ALFUENTE DE RIO ATOYAC,360,696.51,259.4,24000,24000,10.6,1,23.26
RIO ALSESECA COLONIA LA HACIENDA,73.33,190.8,52.1,24000,24000,15.5,1,1.46
ARROYO METLAPANAPA,76.67,196.51,183.9,24000,930,41.4,1,1.13
ANTES DE LA CONFLUENCIA CON EL ARROYO RABANILLO (PUENTE DE MEXICO),123.33,265.08,387.9,24000,24000,14.2,1,6.37
RÍO XOCHIAC AGUAS ARRIBA DE LA DESCARGA DEL CORREDOR INDUSTRIAL QUETZALCÓATL,400,725.09,200,930,230,17.3,1,11.9
RQ13 AGUAS ABAJO DEL DREN  LA CULEBRA,294,5200,40.7,2419600,2419600,10,1.92,15.63
RIO SAN JUAN FRACCIONAMIENTO LA RUEDA,183.5,7900,1038.9,241960,241960,26.1,1,2.1
"KIMBERLY CLARK DE MEXICO, S.A.B. DE C.V. (AGUAS ABAJO)",182,721.67,504,241960,43520,,2.73,17.24
ENTRADA PRESA CENTENARIO,205,360,48.2,68670,32550,10,1,6.41
RIO ZANAPA 2,2,13.31,10,2613,84,28.8,1,1.25
MANATI 12,4.88,23.07,24.9,2359,1414,22.4,1,3.3
ATOYAC-PANZACOLA,96.67,182.23,78.7,24000,24000,46.6,1,3.72
TLAPALAC ANTES DE CONFLUENCIA CON RIO ATOYAC,220,350.8,81.8,24000,24000,25.6,3.03,4.24
"RA-12 RIO ATOYAC, ANTES DE LA CONFLUENCIA CON EL RIO ZAHUAPAN",140,213.66,198.4,24000,24000,26.2,1,10.87
BARRANCA SAMBRANO AGUAS ABAJO DESCARGA POLAQUIMIA,220,530.8,100,24000,11000,26.6,1.52,17.24
RIO DE LOS NEGROS ANTES DE CONFLUENCIA CON RIO ZAHUAPAN,103.33,270.8,32.5,24000,930,27.1,1,1.62
RIO TEXCALAC ANTES DE LA CONFLUENCIA CON EL RÍO ATENCO,60,190.8,28.4,24000,24000,27.2,1,1.41
"RA-7 RIO ATOYAC, ANTES DE LA CONFLUENCIA CON EL RIO XOCHIAC",43,84.13,149.1,24000,24000,26.5,1,9.09
"RA-10 RIO XOPANAC, ANTES DE LA CONFLUENCIA CON EL RIO ATOYAC",1520,3254,162.2,24000,24000,21.7,6.9,52.63
RIO BUEN AVENTURA,258.7,324.15,156,2400,2400,10,1,4.35
CUARTO DINAMO,3.385,16.3548015,10,12.75,3,97.8,1,1.42
A.A. PRESA MADIN,51.5,119.79,22.5,24196,24196,10,1,1.57
BY PASS,350,859.37,395.5,24000,24000,,1,11.76
ESCAMELA (FIRIOB),640,1181.6,210.8,24000,24000,,1.79,24.39
MARTINEZ DE LA TORRE (CITROSOL),780,1581.6,65.7,11000,2100,10,1.4,13.51
ARROYO EL AHOGADO PUENTE CARRETERA A CHAPALA,62.25,181.615,108.45,1221898,1221898,27.5,2.85,4.63
PUENTE GUADALUPE,76.5,228.08,220.7,241960,241960,11,1,9.62
RIO SANTIAGO ANTES DE NESTLE,13.1,47.08,42.3,24196,24196,69.5,1,3.45
RIO SANTIAGO DESPUES DE NESTLE,46.5,68.44,53.6,24196,24196,11,1,4.08
RIO SANTIAGO PUENTE OCOTLAN,16.4,50.41,11.7,24196,24196,11,1,4.52
SONORA 6,2,10,10,3,3,132.4,1,1.63
SUR (SONORA)  (A) AGUAS ABAJO,154.25,362.69,21.1,241960,241960,10,1,10.87
ARROYO ALAMAR 3,199.25,271.28,96.3,2419600,2419600,10,1,2.78
RIO TECATE,95.5,179.28,31.2,2419600,2419600,10,1,2.82
PUENTE EL GUAMUCHILITO,91,128.67,216,24196,24196,27.2,1,35.71
PUENTE LA PALMA,97,116.46,151,24196,24196,26.1,1,9.09
RÍO ESLAVA 2,386,796.11,157.15,480420980,19505980,10,2.63,25.64
SEGUNDO DINAMO,3.12,10,10,88,21,97.8,1,1.2
