SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
DREN SUBRAMAL 0+400,136.35,1410.0,605.65,5.0,,88.7,,
TIJUANA III,,,11.1,3.0,,,,
FRENTE A DESCARGA ARROYO EL GALLO,,,13.3,3.0,,90.0,,
"PLAYA ENSENADASEG 4, 2",,,14.3,3.0,,,,
CANAL SANCHEZ MEJORADA,2.0,23.0,50.0,1100.0,,98.2,,
CANAL SANCHEZ TABOADA,2.9,38.0,20.0,1100.0,,71.5,,
PRESA DERIVADORA MORELOS,2.0,18.0,10.0,460.0,,94.6,,
SISTEMA DE HUMEDALES REMANENTES DEL DELTA DEL RIO COLORADO 9,2.0,11.7,10.0,2909.0,10.0,,,
RIO COLORADO-YURIMURY,11.97,44.0,23.0,150.0,,100.8,,
DESCARGA RIO HARDY (RIO COLORADO),25.9,94.0,28.0,460.0,,130.5,,
RIO HARDY CRUCE CARRETERA CAMPO LA MARIANA,17.9,44.0,25.0,460.0,,80.4,,
RIO NUEVO 1,9.12,98.0,297.0,2765.0,,97.25,,
DREN COLECTOR DEL NORTE,14.76,94.0,70.5,55230.0,,88.85,,
LAGUNA XOCHIMILCO,9.8,91.0,22.1,750.0,,91.7,,
DREN MEXICALI (RIO NUEVO),16.1,122.5,20.5,11050.0,,70.6,,
SALIDA LAGUNA MEXICO,9.965,62.0,20.0,241.5,,95.0,,
DREN XOCHIMILCO,11.58,88.0,25.5,251.5,,97.05,,
PUENTE MADERO (RÍO NUEVO),17.1,140.5,18.5,233500.0,,63.7,,
CANAL ALIMENTADOR DEL AC. RIO COLORADO-TIJUANA,2.0,24.0,34.0,43.0,,91.3,,
RIO CULIACAN 2,,,11.7,670.0,,,,
RIO CULIACAN 1,,,26.8,1054.0,,,,
ENSENADA PABELLONES 3,,,16.9,52.0,,,,
BAHIA DE ALTATA SALIDA,,,14.4,249.0,,,,
LAGUNA CAIMANERO,2.0,41.77,33.7,14136.0,3.0,,,
PRESA SANALONA 4,2.0,10.0,86.4,2755.0,3.0,,,
PRESA SANALONA 7,2.0,10.0,40.6,563.0,31.0,,,
PRESA ADOLFO LOPEZ MATEOS 3,2.76,10.0,10.0,279.0,10.0,,,
PRESA ADOLFO LOPEZ MATEOS 2,3.84,12.6,35.0,410.0,3.0,,,
PRESA ADOLFO LOPEZ MATEOS 1,6.4,35.95,,4884.0,748.0,,,
PRESA ADOLFO LOPEZ MATEOS 4,17.5,21.84,13.8,471.0,10.0,,,
PRESA EUSTAQUIO BUELNA 5,5.2,49.54,192.0,3873.0,41.0,,,
PRESA EUSTAQUIO BUELNA 3,2.0,24.36,21.2,8664.0,987.0,,,
PRESA LUIS DONALDO COLOSIO 1,5.44,10.0,27.4,493.0,10.0,,,
SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 1,,,16.9,249.0,,,,
"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",,,57.0,41.0,,,,
LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,,,10.0,63.0,,,,
PRESA JOSEFA ORTIZ DE DOMINGUEZ 1,2.0,10.0,16.9,1467.0,31.0,,,
PRESA JOSEFA ORTIZ DE DOMINGUEZ 5,2.0,10.0,15.7,3448.0,3.0,,,
PRESA MIGUEL HIDALGO Y COSTILLA 5,6.54,10.92,46.0,313.0,3.0,,,
PRESA MIGUEL HIDALGO Y COSTILLA 3,4.34,10.0,40.9,249.0,3.0,,,
PRESA MIGUEL HIDALGO Y COSTILLA 1,4.94,10.0,18.7,98.0,3.0,,,
PRESA MIGUEL HIDALGO Y COSTILLA 4,11.5,13.44,56.1,479.0,10.0,,,
PRESA LUIS DONALDO COLOSIO 2,4.92,10.92,10.0,1464.0,3.0,,,
PRESA LUIS DONALDO COLOSIO 3,4.54,10.08,18.6,620.0,3.0,,,
PRESA LUIS DONALDO COLOSIO 4,5.2,10.0,10.0,246.0,3.0,,,
LAGUNA PLAYA COLORADA-SANTA MARIA LA REFORMA 1,,,25.6,439.0,,,,
PRESA DIQUE LA MARIQUITA 4,14.1,16.64,38.5,20.0,20.0,,,
PRESA DIQUE LA MARIQUITA 3,14.6,37.85,48.3,4884.0,3.0,,,
PRESA DIQUE LA MARIQUITA 5,19.5,24.13,26.6,7270.0,10.0,,,
PRESA DIQUE LA MARIQUITA 2,16.2,22.46,25.0,5475.0,3.0,,,
BAHÍA ENSENADA PABELLONES 1,,,35.7,10.0,,,,
RIO SAN LORENZO 4,,,41.6,2143.0,,,,
DESEMBOCADURA RIO SAN LORENZO,,,30.8,295.0,,,,
PRESA JOSE LOPEZ PORTILLO 1,2.0,10.0,11.5,63.0,3.0,,,
PRESA JOSE LOPEZ PORTILLO 2,2.0,10.0,25.3,41.0,3.0,,,
PRESA JOSE LOPEZ PORTILLO 3,2.0,10.0,26.7,203.0,3.0,,,
PRESA JOSE LOPEZ PORTILLO 4,2.0,10.0,26.0,203.0,3.0,,,
PRESA JOSE LOPEZ PORTILLO 5,2.0,22.46,268.2,689.0,20.0,,,
PRESA AURELIO BENASSINI VIZCAINO 3,2.0,10.0,10.0,1050.0,3.0,,,
PRESA AURELIO BENASSINI VIZCAINO 2,2.0,10.0,12.2,960.0,3.0,,,
PRESA AURELIO BENASSINI VIZCAINO 1,2.0,10.0,10.0,12033.0,3.0,,,
DESEMBOCADURA RIO ELOTA,,,36.1,24196.0,,,,
SISTEMA LAGUNAR CEUTA 1,,,78.4,24196.0,,,,
LAGUNA HUIZACHE 6,,,81.3,6131.0,,,,
LAGUNA HUIZACHE 4,,,45.7,9208.0,,,,
LAGUNA HUIZACHE 1,,,46.7,374.0,,,,
BOCA SISTEMA LAGUNAR HUIZACHE-CAIMANERO,,,37.9,3654.0,,,,
LAGUNA HUIZACHE-CAIMANERO 1,,,40.9,24196.0,,,,
MARISMAS NACIONALES 12,,,26.8,24196.0,,,,
LAGUNA AGUA GRANDE 6,,,14.9,1860.0,,,,
LAGUNA AGUA GRANDE 1,,,13.6,1789.0,,,,
PRESA GUSTAVO DIAZ ORDAZ 3,2.0,10.0,10.0,2613.0,31.0,,,
PRESA GUSTAVO DIAZ ORDAZ 4,4.1,10.0,83.3,689.0,10.0,,,
PRESA GUSTAVO DIAZ ORDAZ 2,2.0,10.0,101.8,1354.0,3.0,,,
PRESA GUSTAVO DIAZ ORDAZ 1,2.0,11.65,42.1,41.0,3.0,,,
LAGUNA CHARCO NDUAYOO,,,,,,40.9,,
PRESA BENITO JUAREZ 3,10.0,20.9,18.3,15531.0,3.0,,,
PUENTE TEHUANTEPEC,2.0,17.56,10.0,24196.0,,89.9,1.0,1.0
PLAYA CHIPEHUA,,,,,,,,
BOCA BARRA LAGUNA PASTORIA,,,10.0,3.0,,,,
LAGUNA PASTORIA,,,11.0,3.0,,,,
LAGUNA PASTORIA 2,,,10.0,3.0,,,,
LAGUNA PASTORIA 3,,,14.0,3.0,,,,
LAGUNA DE CHACAHUA 1,,,10.0,3.0,,,,
LAGUNA DE CHACAHUA 2,,,10.0,3.0,,,,
LAGUNA CHACAHUA CENTRO,,,11.0,3.0,,,,
LAGUNA DE CHACAHUA  3,,,20.0,3.0,,,,
BOCA BARRA LAGUNA CHACAHUA,,,21.0,90.0,,,,
LAGUNA PASTORIA 1,,,16.0,3.0,,,,
DESEMBOCADURA LAGUNA EL CORRALERO,,,26.0,150.0,,,,
HUMEDAL DE IMPORTANCIA ESPECIALMENTE PARA LA CONSERVACION DE AVES ACUATICAS RESERVA RIA LAGARTOS 5,,,16.8,410.0,,,,
RESERVA DE LA BIOSFERA,,,10.0,75.0,,,,
OBRA DE TOMA LAGUNA SALINILLAS,2.0,29.66,10.0,2400.0,2400.0,,,
CORTINA PRESA EL CUCHILLO,3.1,35.92,16.0,2400.0,2400.0,,,
OBRA DE TOMA PRESA EL CUCHILLO,3.4,30.67,23.0,2400.0,2400.0,,,
PRESA RODRIGO GOMEZ(LA BOCA),3.03,22.22,31.0,2400.0,2400.0,,,
FRENTE A COMPUERTAS PRESA LA BOCA,4.52,62.72,16.0,2400.0,2400.0,,,
DESEMBOCADURA RIO BRAVO,,,209.0,210.0,,88.0,1.0,1.0
"SITIO 1, CANAL DE LLAMADA TOMA NORTE MUESTRA SUPERFICIAL",2.61,40.34,27.0,2400.0,2400.0,,,
"SITIO 5, CANAL DE LLAMADA TOMA SUR MUESTRA SUPERFICIAL",2.0,35.85,10.0,2400.0,2400.0,,,
PRESA INTERNACIONAL FALCON 4,6.33,19.41,44.0,2400.0,2400.0,,,
PRESA INTERNACIONAL FALCON 7,6.48,37.47,17.0,2400.0,2400.0,,,
PRESA INTERNACIONAL FALCON 9,5.73,10.0,17.0,2400.0,2400.0,,,
PRESA LA PURISIMA 1,,,,,,,,
PRESA LA PURISIMA 2,,,,,,,,
PRESA LA PURISIMA 3,,,,,,,,
PLAYA DESCARGA INHOPOS,,,13.0,3.0,,,,
PRESA CAROLINO ANAYA,2.53,35.66,16.0,1200.0,430.0,,,
PRESA LA VEGA DESEMBOCADURA ARROYO TORTUGAS-SALADO,,,,,,50.1,,
RIO AMECA AGUAS ABAJO CORTINA PRESA LA VEGA,,,,,,82.2,,
PM SITIO 2 REF 2,,,12.05,15342.0,,,,
PM SITIO 2 REF 3,,,10.0,15342.0,,,,
PM MEC 1,,,11.7,1184.5,,,,
PM MEC 2,,,11.2,1842.5,,,,
PM MEC 3,,,21.8,12273.0,,,,
PM BELLOTE 1,,,10.85,2761.0,,,,
PM ARR 1,,,72.85,12796.0,,,,
PM ARR 2,,,10.0,13338.5,,,,
PM L FLORES 1,,,32.85,12199.0,,,,
PM L CHENAKE,,,10.0,24196.0,,,,
LAGUNA LA JUANOTA,2.0,76.21,52.1,9208.0,650.0,,,
HUMEDALES DE GUACHOCHI,2.0,13.44,10.0,305.0,20.0,,,
ÁREA NATURAL PROTEGIDA ESTATAL PRESA DE SILVA Y ZONAS ALEDAÑAS,2.0,72.03,21.9,30.0,3.0,,,
LAGUNA  DE ALCHICHICA,2.0,10.0,10.0,3.0,,,,
SUMIDERO 19,2.0,10.0,10.0,2282.0,20.0,,,
SUMIDERO 36,2.0,10.0,10.0,1624.0,86.0,,,
SUMIDERO 8,2.0,10.0,10.0,6488.0,30.0,,,
